TITLE="anvil_cfd_result"
VARIABLES="x" "y" "rho" "u" "v" "p" "T" "Mach" "p0"
ZONE T="Fluid", I=80, J=40, DATAPACKING=POINT
3.31250000e-01 2.60908312e-01 1.61822717e+00 6.22101429e+02 9.17049657e+01 1.59371592e+05 3.43085029e+02 1.69347808e+00 7.78960843e+05
3.43750000e-01 2.63112400e-01 1.67709049e+00 6.12760043e+02 1.02867284e+02 1.67435111e+05 3.47792636e+02 1.66194415e+00 7.80496001e+05
3.56250000e-01 2.65316487e-01 1.69690732e+00 6.09150553e+02 1.07632757e+02 1.70265652e+05 3.49541921e+02 1.65044832e+00 7.80146123e+05
3.68750000e-01 2.67520574e-01 1.70288170e+00 6.08106126e+02 1.09685575e+02 1.71044824e+05 3.49909556e+02 1.64780136e+00 7.80620227e+05
3.81250000e-01 2.69724661e-01 1.70858623e+00 6.07399708e+02 1.08932641e+02 1.71871847e+05 3.50427506e+02 1.64437530e+00 7.80388380e+05
3.93750000e-01 2.71928749e-01 1.71495039e+00 6.06743080e+02 1.07620618e+02 1.72776047e+05 3.50963793e+02 1.64078383e+00 7.80296915e+05
4.06250000e-01 2.74132836e-01 1.72115309e+00 6.06152441e+02 1.06346382e+02 1.73644314e+05 3.51456363e+02 1.63749693e+00 7.80380006e+05
4.18750000e-01 2.76336923e-01 1.72070626e+00 6.06212273e+02 1.06258931e+02 1.73588965e+05 3.51435573e+02 1.63766199e+00 7.80323433e+05
4.31250000e-01 2.78541010e-01 1.71808270e+00 6.06520030e+02 1.06576362e+02 1.73217934e+05 3.51219916e+02 1.63911757e+00 7.80348981e+05
4.43750000e-01 2.80745098e-01 1.71486696e+00 6.06860848e+02 1.07136159e+02 1.72764502e+05 3.50957416e+02 1.64088275e+00 7.80360022e+05
4.56250000e-01 2.82949185e-01 1.71395246e+00 6.06950258e+02 1.07333832e+02 1.72636011e+05 3.50883518e+02 1.64138159e+00 7.80360706e+05
4.68750000e-01 2.85153272e-01 1.71457086e+00 6.06882646e+02 1.07246328e+02 1.72723165e+05 3.50934040e+02 1.64104558e+00 7.80363024e+05
4.81250000e-01 2.87357359e-01 1.71581421e+00 6.06747461e+02 1.07054272e+02 1.72898656e+05 3.51036037e+02 1.64036381e+00 7.80361098e+05
4.93750000e-01 2.89561447e-01 1.71664798e+00 6.06668607e+02 1.06890178e+02 1.73016211e+05 3.51104094e+02 1.63992223e+00 7.80377032e+05
5.06250000e-01 2.91765534e-01 1.71656883e+00 6.06678135e+02 1.06902009e+02 1.73005056e+05 3.51097648e+02 1.63996773e+00 7.80379729e+05
5.18750000e-01 2.93969621e-01 1.71619983e+00 6.06718721e+02 1.06966799e+02 1.72953073e+05 3.51067618e+02 1.64017422e+00 7.80385786e+05
5.31250000e-01 2.96173709e-01 1.71577121e+00 6.06765756e+02 1.07044786e+02 1.72892536e+05 3.51032409e+02 1.64041586e+00 7.80394129e+05
5.43750000e-01 2.98377796e-01 1.71577641e+00 6.06766331e+02 1.07042825e+02 1.72893232e+05 3.51032756e+02 1.64041565e+00 7.80397024e+05
5.56250000e-01 3.00581883e-01 1.71595527e+00 6.06750088e+02 1.07009351e+02 1.72918477e+05 3.51047420e+02 1.64032332e+00 7.80403387e+05
5.68750000e-01 3.02785970e-01 1.71616633e+00 6.06730153e+02 1.06962060e+02 1.72948272e+05 3.51064728e+02 1.64020875e+00 7.80404360e+05
5.81250000e-01 3.04990058e-01 1.71624537e+00 6.06728423e+02 1.06933983e+02 1.72959274e+05 3.51070890e+02 1.64017685e+00 7.80416828e+05
5.93750000e-01 3.07194145e-01 1.71619096e+00 6.06735880e+02 1.06939866e+02 1.72951529e+05 3.51066298e+02 1.64020985e+00 7.80420325e+05
6.06250000e-01 3.09398232e-01 1.71605969e+00 6.06752563e+02 1.06958896e+02 1.72932919e+05 3.51055375e+02 1.64028790e+00 7.80427293e+05
6.18750000e-01 3.11602319e-01 1.71596188e+00 6.06763110e+02 1.06976315e+02 1.72919168e+05 3.51047469e+02 1.64034208e+00 7.80428358e+05
6.31250000e-01 3.13806407e-01 1.71591606e+00 6.06771901e+02 1.06984358e+02 1.72912608e+05 3.51043526e+02 1.64037805e+00 7.80440676e+05
6.43750000e-01 3.16010494e-01 1.71592717e+00 6.06771763e+02 1.06983019e+02 1.72914185e+05 3.51044456e+02 1.64037490e+00 7.80444119e+05
6.56250000e-01 3.18214581e-01 1.71594635e+00 6.06770546e+02 1.06982411e+02 1.72916753e+05 3.51045743e+02 1.64036842e+00 7.80448156e+05
6.68750000e-01 3.20418668e-01 1.71595444e+00 6.06771560e+02 1.06984076e+02 1.72918032e+05 3.51046686e+02 1.64036965e+00 7.80455361e+05
6.81250000e-01 3.22622756e-01 1.71595032e+00 6.06772572e+02 1.06988023e+02 1.72917362e+05 3.51046168e+02 1.64037534e+00 7.80458963e+05
6.93750000e-01 3.24826843e-01 1.71594331e+00 6.06773861e+02 1.06992765e+02 1.72916285e+05 3.51045415e+02 1.64038267e+00 7.80462647e+05
7.06250000e-01 3.27030930e-01 1.71593906e+00 6.06775465e+02 1.06997116e+02 1.72915703e+05 3.51045104e+02 1.64038961e+00 7.80468108e+05
7.18750000e-01 3.29235017e-01 1.71593768e+00 6.06776478e+02 1.07000599e+02 1.72915472e+05 3.51044918e+02 1.64039431e+00 7.80472544e+05
7.31250000e-01 3.31439105e-01 1.71593739e+00 6.06777465e+02 1.07003087e+02 1.72915411e+05 3.51044853e+02 1.64039820e+00 7.80476802e+05
7.43750000e-01 3.33643192e-01 1.71593793e+00 6.06778551e+02 1.07004836e+02 1.72915432e+05 3.51044784e+02 1.64040202e+00 7.80481345e+05
7.56250000e-01 3.35847279e-01 1.71593853e+00 6.06779669e+02 1.07004829e+02 1.72915502e+05 3.51044805e+02 1.64040490e+00 7.80485015e+05
7.68750000e-01 3.38051366e-01 1.71594027e+00 6.06780757e+02 1.07004113e+02 1.72915721e+05 3.51044893e+02 1.64040721e+00 7.80488703e+05
7.81250000e-01 3.40255454e-01 1.71594353e+00 6.06781830e+02 1.07002131e+02 1.72916151e+05 3.51045097e+02 1.64040863e+00 7.80492298e+05
7.93750000e-01 3.42459541e-01 1.71594803e+00 6.06782884e+02 1.06999023e+02 1.72916749e+05 3.51045391e+02 1.64040927e+00 7.80495743e+05
8.06250000e-01 3.44663628e-01 1.71595270e+00 6.06783994e+02 1.06995488e+02 1.72917386e+05 3.51045729e+02 1.64040976e+00 7.80499183e+05
8.18750000e-01 3.46867715e-01 1.71595702e+00 6.06784920e+02 1.06992131e+02 1.72917939e+05 3.51045969e+02 1.64041008e+00 7.80502051e+05
8.31250000e-01 3.49071803e-01 1.71595844e+00 6.06786317e+02 1.06989340e+02 1.72918082e+05 3.51045969e+02 1.64041245e+00 7.80505460e+05
8.43750000e-01 3.51275890e-01 1.71595768e+00 6.06787990e+02 1.06987236e+02 1.72918061e+05 3.51046082e+02 1.64041560e+00 7.80509035e+05
8.56250000e-01 3.53479977e-01 1.71595581e+00 6.06789784e+02 1.06985660e+02 1.72917744e+05 3.51045820e+02 1.64042018e+00 7.80512949e+05
8.68750000e-01 3.55684064e-01 1.71595288e+00 6.06791667e+02 1.06984488e+02 1.72917237e+05 3.51045390e+02 1.64042559e+00 7.80516955e+05
8.81250000e-01 3.57888152e-01 1.71594865e+00 6.06793734e+02 1.06983623e+02 1.72916585e+05 3.51044932e+02 1.64043167e+00 7.80521106e+05
8.93750000e-01 3.60092239e-01 1.71594371e+00 6.06796037e+02 1.06983122e+02 1.72915969e+05 3.51044693e+02 1.64043804e+00 7.80525745e+05
9.06250000e-01 3.62296326e-01 1.71594180e+00 6.06797583e+02 1.06982662e+02 1.72915636e+05 3.51044406e+02 1.64044255e+00 7.80529498e+05
9.18750000e-01 3.64500414e-01 1.71594219e+00 6.06798480e+02 1.06981977e+02 1.72915579e+05 3.51044211e+02 1.64044504e+00 7.80532145e+05
9.31250000e-01 3.66704501e-01 1.71594528e+00 6.06798773e+02 1.06981874e+02 1.72915947e+05 3.51044326e+02 1.64044549e+00 7.80534330e+05
9.43750000e-01 3.68908588e-01 1.71595389e+00 6.06797864e+02 1.06981913e+02 1.72917165e+05 3.51045036e+02 1.64044147e+00 7.80535139e+05
9.56250000e-01 3.71112675e-01 1.71596325e+00 6.06796325e+02 1.06982385e+02 1.72918530e+05 3.51045893e+02 1.64043565e+00 7.80534521e+05
9.68750000e-01 3.73316763e-01 1.71596633e+00 6.06796713e+02 1.06983401e+02 1.72919117e+05 3.51046455e+02 1.64043583e+00 7.80537374e+05
9.81250000e-01 3.75520850e-01 1.71596636e+00 6.06797721e+02 1.06985410e+02 1.72918964e+05 3.51046139e+02 1.64044013e+00 7.80541704e+05
9.93750000e-01 3.77724937e-01 1.71590832e+00 6.06810977e+02 1.06988190e+02 1.72910756e+05 3.51041349e+02 1.64048737e+00 7.80559702e+05
6.25000000e-03 2.18602044e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
1.87500000e-02 2.20806131e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
3.12500000e-02 2.23010218e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
4.37500000e-02 2.25214305e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
5.62500000e-02 2.27418393e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
6.87500000e-02 2.29622480e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
8.12500000e-02 2.31826567e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
9.37500000e-02 2.34030654e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
1.06250000e-01 2.36234742e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
1.18750000e-01 2.38438829e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
1.31250000e-01 2.40642916e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
1.43750000e-01 2.42847003e-01 1.17659149e+00 6.94447579e+02 8.68211738e-15 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
1.56250000e-01 2.45051091e-01 1.17659149e+00 6.94447579e+02 5.78807825e-15 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
1.68750000e-01 2.47255178e-01 1.17659149e+00 6.94447579e+02 -1.15761565e-14 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
1.81250000e-01 2.49459265e-01 1.17659149e+00 6.94447579e+02 -8.68211738e-15 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
1.93750000e-01 2.51663353e-01 1.17659149e+00 6.94447579e+02 1.27337722e-13 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
2.06250000e-01 2.53867440e-01 1.17659149e+00 6.94447579e+02 3.81463297e-11 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
2.18750000e-01 2.56071527e-01 1.17659149e+00 6.94447579e+02 4.47184900e-09 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
2.31250000e-01 2.58275614e-01 1.17659149e+00 6.94447579e+02 3.31992164e-07 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
2.43750000e-01 2.60479702e-01 1.17659156e+00 6.94447567e+02 1.58880093e-05 1.01325008e+05 3.00000007e+02 1.99999994e+00 7.92812297e+05
2.56250000e-01 2.62683789e-01 1.17659358e+00 6.94447228e+02 4.85755733e-04 1.01325251e+05 3.00000213e+02 1.99999828e+00 7.92812146e+05
2.68750000e-01 2.64887876e-01 1.17663223e+00 6.94440730e+02 9.52079648e-03 1.01329912e+05 3.00004156e+02 1.99996642e+00 7.92809327e+05
2.81250000e-01 2.67091963e-01 1.17711417e+00 6.94360015e+02 1.22649778e-01 1.01388038e+05 3.00053347e+02 1.99957007e+00 7.92775175e+05
2.93750000e-01 2.69296051e-01 1.18097323e+00 6.93715396e+02 1.03403833e+00 1.01854638e+05 3.00449234e+02 1.99639935e+00 7.92505588e+05
3.06250000e-01 2.71500138e-01 1.20053300e+00 6.90432646e+02 5.68007889e+00 1.04246617e+05 3.02495009e+02 1.98028666e+00 7.91052927e+05
3.18750000e-01 2.73704225e-01 1.26194198e+00 6.80032431e+02 2.00842446e+01 1.11957888e+05 3.09062033e+02 1.93039987e+00 7.86303476e+05
3.31250000e-01 2.75908312e-01 1.38047025e+00 6.60239617e+02 4.61633945e+01 1.27335331e+05 3.21330696e+02 1.84177090e+00 7.80018337e+05
3.43750000e-01 2.78112400e-01 1.52252670e+00 6.37378756e+02 7.39512031e+01 1.46305139e+05 3.34753409e+02 1.74940303e+00 7.78242089e+05
3.56250000e-01 2.80316487e-01 1.63223404e+00 6.20230928e+02 9.29158859e+01 1.61260493e+05 3.44172286e+02 1.68630486e+00 7.79725376e+05
3.68750000e-01 2.82520574e-01 1.69243315e+00 6.10954731e+02 1.01012176e+02 1.69651439e+05 3.49201716e+02 1.65302028e+00 7.80328687e+05
3.81250000e-01 2.84724661e-01 1.71902625e+00 6.07198417e+02 1.03591142e+02 1.73296633e+05 3.51186620e+02 1.63961877e+00 7.81287829e+05
3.93750000e-01 2.86928749e-01 1.72693326e+00 6.05827015e+02 1.04518304e+02 1.74490283e+05 3.51986526e+02 1.63457769e+00 7.80774192e+05
4.06250000e-01 2.89132836e-01 1.72363059e+00 6.06172557e+02 1.05417432e+02 1.74001404e+05 3.51672902e+02 1.63662024e+00 7.80962553e+05
4.18750000e-01 2.91336923e-01 1.71684822e+00 6.06855429e+02 1.06865162e+02 1.73037656e+05 3.51106658e+02 1.64039450e+00 7.81024249e+05
4.31250000e-01 2.93541010e-01 1.71139936e+00 6.07412142e+02 1.07849624e+02 1.72268275e+05 3.50658431e+02 1.64335955e+00 7.81002297e+05
4.43750000e-01 2.95745098e-01 1.71190980e+00 6.07351598e+02 1.07783137e+02 1.72340247e+05 3.50700333e+02 1.64307163e+00 7.80992617e+05
4.56250000e-01 2.97949185e-01 1.71434527e+00 6.07079301e+02 1.07399579e+02 1.72684714e+05 3.50902084e+02 1.64170704e+00 7.80960316e+05
4.68750000e-01 3.00153272e-01 1.71755480e+00 6.06760433e+02 1.06769500e+02 1.73133183e+05 3.51155971e+02 1.63998612e+00 7.80979115e+05
4.81250000e-01 3.02357359e-01 1.71752504e+00 6.06764375e+02 1.06712392e+02 1.73133010e+05 3.51161704e+02 1.63995673e+00 7.80944068e+05
4.93750000e-01 3.04561447e-01 1.71691396e+00 6.06827100e+02 1.06821527e+02 1.73046683e+05 3.51111532e+02 1.64028870e+00 7.80941625e+05
5.06250000e-01 3.06765534e-01 1.71584152e+00 6.06933785e+02 1.07046679e+02 1.72895373e+05 3.51023784e+02 1.64087746e+00 7.80944987e+05
5.18750000e-01 3.08969621e-01 1.71543151e+00 6.06962817e+02 1.07164539e+02 1.72837540e+05 3.50990240e+02 1.64108652e+00 7.80927511e+05
5.31250000e-01 3.11173709e-01 1.71562745e+00 6.06940272e+02 1.07134160e+02 1.72865238e+05 3.51006394e+02 1.64097559e+00 7.80923285e+05
5.43750000e-01 3.13377796e-01 1.71611453e+00 6.06889810e+02 1.07031318e+02 1.72934030e+05 3.51046412e+02 1.64070217e+00 7.80915179e+05
5.56250000e-01 3.15581883e-01 1.71655258e+00 6.06844998e+02 1.06931782e+02 1.72995653e+05 3.51081889e+02 1.64045578e+00 7.80906116e+05
5.68750000e-01 3.17785970e-01 1.71653122e+00 6.06846617e+02 1.06931873e+02 1.72992744e+05 3.51080353e+02 1.64046366e+00 7.80902165e+05
5.81250000e-01 3.19990058e-01 1.71630941e+00 6.06869912e+02 1.06958540e+02 1.72961419e+05 3.51062144e+02 1.64057960e+00 7.80895930e+05
5.93750000e-01 3.22194145e-01 1.71603061e+00 6.06899374e+02 1.07001085e+02 1.72922096e+05 3.51039355e+02 1.64072976e+00 7.80893461e+05
6.06250000e-01 3.24398232e-01 1.71589787e+00 6.06909789e+02 1.07027231e+02 1.72903476e+05 3.51028707e+02 1.64079404e+00 7.80884319e+05
6.18750000e-01 3.26602319e-01 1.71591664e+00 6.06907123e+02 1.07023207e+02 1.72906173e+05 3.51030342e+02 1.64078137e+00 7.80881720e+05
6.31250000e-01 3.28806407e-01 1.71597430e+00 6.06900466e+02 1.07010590e+02 1.72914363e+05 3.51035174e+02 1.64074679e+00 7.80878393e+05
6.43750000e-01 3.31010494e-01 1.71601584e+00 6.06894138e+02 1.06998585e+02 1.72920264e+05 3.51038656e+02 1.64071651e+00 7.80869737e+05
6.56250000e-01 3.33214581e-01 1.71600755e+00 6.06893928e+02 1.07000341e+02 1.72919110e+05 3.51038010e+02 1.64071828e+00 7.80866590e+05
6.68750000e-01 3.35418668e-01 1.71598454e+00 6.06894436e+02 1.07005794e+02 1.72915816e+05 3.51036028e+02 1.64072677e+00 7.80861604e+05
6.81250000e-01 3.37622756e-01 1.71595936e+00 6.06895713e+02 1.07012351e+02 1.72912648e+05 3.51034750e+02 1.64073613e+00 7.80858222e+05
6.93750000e-01 3.39826843e-01 1.71595584e+00 6.06893500e+02 1.07016689e+02 1.72911539e+05 3.51033216e+02 1.64073592e+00 7.80852964e+05
7.06250000e-01 3.42030930e-01 1.71595790e+00 6.06890643e+02 1.07019355e+02 1.72912398e+05 3.51034539e+02 1.64072657e+00 7.80845940e+05
7.18750000e-01 3.44235017e-01 1.71596441e+00 6.06888527e+02 1.07021110e+02 1.72913170e+05 3.51034776e+02 1.64072128e+00 7.80843263e+05
7.31250000e-01 3.46439105e-01 1.71597229e+00 6.06885981e+02 1.07022426e+02 1.72914250e+05 3.51035355e+02 1.64071386e+00 7.80839484e+05
7.43750000e-01 3.48643192e-01 1.71598089e+00 6.06883401e+02 1.07022355e+02 1.72915545e+05 3.51036227e+02 1.64070503e+00 7.80835036e+05
7.56250000e-01 3.50847279e-01 1.71598982e+00 6.06881028e+02 1.07020962e+02 1.72916885e+05 3.51037119e+02 1.64069607e+00 7.80830650e+05
7.68750000e-01 3.53051366e-01 1.71600097e+00 6.06878560e+02 1.07018305e+02 1.72918531e+05 3.51038178e+02 1.64068590e+00 7.80826217e+05
7.81250000e-01 3.55255454e-01 1.71601330e+00 6.06875854e+02 1.07014924e+02 1.72920245e+05 3.51039137e+02 1.64067500e+00 7.80821256e+05
7.93750000e-01 3.57459541e-01 1.71602176e+00 6.06874457e+02 1.07011500e+02 1.72921657e+05 3.51040273e+02 1.64066710e+00 7.80818420e+05
8.06250000e-01 3.59663628e-01 1.71602812e+00 6.06872030e+02 1.07008386e+02 1.72922336e+05 3.51040350e+02 1.64065912e+00 7.80812174e+05
8.18750000e-01 3.61867715e-01 1.71602760e+00 6.06871421e+02 1.07006010e+02 1.72922340e+05 3.51040463e+02 1.64065616e+00 7.80808744e+05
8.31250000e-01 3.64071803e-01 1.71602512e+00 6.06870909e+02 1.07003836e+02 1.72922013e+05 3.51040308e+02 1.64065417e+00 7.80804954e+05
8.43750000e-01 3.66275890e-01 1.71602106e+00 6.06870703e+02 1.07001830e+02 1.72921452e+05 3.51040000e+02 1.64065342e+00 7.80801548e+05
8.56250000e-01 3.68479977e-01 1.71601562e+00 6.06870803e+02 1.07000017e+02 1.72920708e+05 3.51039603e+02 1.64065378e+00 7.80798599e+05
8.68750000e-01 3.70684064e-01 1.71600913e+00 6.06871097e+02 1.06998465e+02 1.72919851e+05 3.51039190e+02 1.64065480e+00 7.80795918e+05
8.81250000e-01 3.72888152e-01 1.71600180e+00 6.06871579e+02 1.06997171e+02 1.72918855e+05 3.51038667e+02 1.64065668e+00 7.80793618e+05
8.93750000e-01 3.75092239e-01 1.71599392e+00 6.06872206e+02 1.06996200e+02 1.72917769e+05 3.51038075e+02 1.64065926e+00 7.80791721e+05
9.06250000e-01 3.77296326e-01 1.71598855e+00 6.06872465e+02 1.06995853e+02 1.72917096e+05 3.51037807e+02 1.64066041e+00 7.80790021e+05
9.18750000e-01 3.79500414e-01 1.71598780e+00 6.06871471e+02 1.06995459e+02 1.72916851e+05 3.51037464e+02 1.64065842e+00 7.80786599e+05
9.31250000e-01 3.81704501e-01 1.71598765e+00 6.06869568e+02 1.06995140e+02 1.72916893e+05 3.51037578e+02 1.64065301e+00 7.80780485e+05
9.43750000e-01 3.83908588e-01 1.71599144e+00 6.06867858e+02 1.06995263e+02 1.72917635e+05 3.51038310e+02 1.64064688e+00 7.80776681e+05
9.56250000e-01 3.86112675e-01 1.71599753e+00 6.06865323e+02 1.06995673e+02 1.72918265e+05 3.51038344e+02 1.64064034e+00 7.80771909e+05
9.68750000e-01 3.88316763e-01 1.71599771e+00 6.06864333e+02 1.06996646e+02 1.72918370e+05 3.51038522e+02 1.64063778e+00 7.80769397e+05
9.81250000e-01 3.90520850e-01 1.71599369e+00 6.06864062e+02 1.06998135e+02 1.72917846e+05 3.51038279e+02 1.64063833e+00 7.80767665e+05
9.93750000e-01 3.92724937e-01 1.71592495e+00 6.06876582e+02 1.07000765e+02 1.72908297e+05 3.51032954e+02 1.64068481e+00 7.80778740e+05
6.25000000e-03 2.33602044e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
1.87500000e-02 2.35806131e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
3.12500000e-02 2.38010218e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
4.37500000e-02 2.40214305e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
5.62500000e-02 2.42418393e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
6.87500000e-02 2.44622480e-01 1.17659149e+00 6.94447579e+02 -8.68211738e-15 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
8.12500000e-02 2.46826567e-01 1.17659149e+00 6.94447579e+02 5.78807825e-15 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
9.37500000e-02 2.49030654e-01 1.17659149e+00 6.94447579e+02 -5.78807825e-15 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
1.06250000e-01 2.51234742e-01 1.17659149e+00 6.94447579e+02 -2.31523130e-14 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
1.18750000e-01 2.53438829e-01 1.17659149e+00 6.94447579e+02 -1.73642348e-14 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
1.31250000e-01 2.55642916e-01 1.17659149e+00 6.94447579e+02 -8.68211738e-15 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
1.43750000e-01 2.57847003e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
1.56250000e-01 2.60051091e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
1.68750000e-01 2.62255178e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
1.81250000e-01 2.64459265e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
1.93750000e-01 2.66663353e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
2.06250000e-01 2.68867440e-01 1.17659149e+00 6.94447579e+02 0.00000000e+00 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
2.18750000e-01 2.71071527e-01 1.17659149e+00 6.94447579e+02 4.25423752e-13 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
2.31250000e-01 2.73275614e-01 1.17659149e+00 6.94447579e+02 7.31786734e-11 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
2.43750000e-01 2.75479702e-01 1.17659149e+00 6.94447579e+02 8.04493389e-09 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
2.56250000e-01 2.77683789e-01 1.17659149e+00 6.94447579e+02 5.63306190e-07 1.01325000e+05 3.00000000e+02 2.00000000e+00 7.92812302e+05
2.68750000e-01 2.79887876e-01 1.17659160e+00 6.94447561e+02 2.50104003e-05 1.01325013e+05 3.00000011e+02 1.99999991e+00 7.92812294e+05
2.81250000e-01 2.82091963e-01 1.17659460e+00 6.94447055e+02 7.24489719e-04 1.01325375e+05 3.00000317e+02 1.99999743e+00 7.92812070e+05
2.93750000e-01 2.84296051e-01 1.17664991e+00 6.94437761e+02 1.36564614e-02 1.01332044e+05 3.00005959e+02 1.99995186e+00 7.92808047e+05
3.06250000e-01 2.86500138e-01 1.17730400e+00 6.94328261e+02 1.67294163e-01 1.01410942e+05 3.00072740e+02 1.99941404e+00 7.92761840e+05
3.18750000e-01 2.88704225e-01 1.18223165e+00 6.93505124e+02 1.33215040e+00 1.02007220e+05 3.00579025e+02 1.99536474e+00 7.92416750e+05
3.31250000e-01 2.90908312e-01 1.20562383e+00 6.89574377e+02 6.88918908e+00 1.04875388e+05 3.03034521e+02 1.97609532e+00 7.90659022e+05
3.43750000e-01 2.93112400e-01 1.27440719e+00 6.77923443e+02 2.29431251e+01 1.13549202e+05 3.10388928e+02 1.92055729e+00 7.85421788e+05
3.56250000e-01 2.95316487e-01 1.39896341e+00 6.57191873e+02 5.00014978e+01 1.29776306e+05 3.23161339e+02 1.82888761e+00 7.79402154e+05
